Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-11-09 00:00:00+00:00,0.0208919998258352,0.0253619998693466,0.0193680003285408,0.024219000712037,1045940,0.0,0.0
2017-11-10 00:00:00+00:00,0.0232539996504783,0.0240679997950792,0.017782999202609,0.0197620000690221,473213,0.0,0.0
2017-11-11 00:00:00+00:00,0.0196630004793405,0.0213500000536441,0.0189169999212026,0.0199779998511075,263952,0.0,0.0
2017-11-12 00:00:00+00:00,0.0199740007519722,0.020346000790596,0.0172119997441768,0.0182450003921985,407616,0.0,0.0
2017-11-13 00:00:00+00:00,0.0185410007834434,0.0252439994364976,0.0180350001901388,0.02398999966681,1201260,0.0,0.0
2017-11-14 00:00:00+00:00,0.0238339994102716,0.0303509999066591,0.0238339994102716,0.0286890007555484,2961270,0.0,0.0
2017-11-15 00:00:00+00:00,0.0283310003578662,0.0296340007334947,0.022401999682188,0.0246869996190071,1787340,0.0,0.0
2017-11-16 00:00:00+00:00,0.0249790009111166,0.0249790009111166,0.01987100020051,0.0210069995373487,694196,0.0,0.0
2017-11-17 00:00:00+00:00,0.0214140005409717,0.0216869991272687,0.0192419998347759,0.0192949995398521,401216,0.0,0.0
2017-11-18 00:00:00+00:00,0.0193559993058443,0.0211180001497268,0.0193550009280443,0.0208829995244741,343427,0.0,0.0
2017-11-19 00:00:00+00:00,0.0208609998226165,0.0255880001932382,0.0202990006655454,0.0235779993236064,906877,0.0,0.0
2017-11-20 00:00:00+00:00,0.0236559994518756,0.0251250006258487,0.0226089991629123,0.0228909999132156,470417,0.0,0.0
2017-11-21 00:00:00+00:00,0.0228850003331899,0.0242800004780292,0.0213699992746114,0.0216930005699396,284618,0.0,0.0
2017-11-22 00:00:00+00:00,0.0216940008103847,0.0228819996118545,0.0206269994378089,0.0227119997143745,441265,0.0,0.0
2017-11-23 00:00:00+00:00,0.0228020008653402,0.0273160003125667,0.0215900000184774,0.0241149999201297,1200440,0.0,0.0
2017-11-24 00:00:00+00:00,0.0240589994937181,0.0252439994364976,0.0212149992585182,0.0232880003750324,763263,0.0,0.0
2017-11-25 00:00:00+00:00,0.0237719994038343,0.0237719994038343,0.021051000803709,0.0228569991886615,498302,0.0,0.0
2017-11-26 00:00:00+00:00,0.0229739993810653,0.024932000786066,0.0226840004324913,0.0243149995803833,432412,0.0,0.0
2017-11-27 00:00:00+00:00,0.0243170000612735,0.0277520008385181,0.0229860004037618,0.0277520008385181,771542,0.0,0.0
2017-11-28 00:00:00+00:00,0.02802300080657,0.02802300080657,0.0242040008306503,0.0256469994783401,772860,0.0,0.0
2017-11-29 00:00:00+00:00,0.025637000799179,0.0270670000463724,0.0203489996492862,0.0213820002973079,620479,0.0,0.0
2017-11-30 00:00:00+00:00,0.021696999669075,0.0237780008465051,0.0198669992387294,0.0229679998010396,402797,0.0,0.0
2017-12-01 00:00:00+00:00,0.0228969994932413,0.0257109999656677,0.0212919991463422,0.0247809998691082,275663,0.0,0.0
2017-12-02 00:00:00+00:00,0.0246459990739822,0.0275459997355937,0.0246459990739822,0.0269939992576837,350439,0.0,0.0
2017-12-03 00:00:00+00:00,0.027013000100851,0.0275849997997283,0.0239530000835657,0.0253110006451606,490435,0.0,0.0
2017-12-04 00:00:00+00:00,0.025237999856472,0.0262669995427131,0.024176999926567,0.0262180007994174,367747,0.0,0.0
2017-12-05 00:00:00+00:00,0.0263650007545948,0.0287229996174573,0.0257910005748271,0.0275880005210638,1460060,0.0,0.0
2017-12-06 00:00:00+00:00,0.0277999993413686,0.0367820002138614,0.0269259996712207,0.0358439981937408,3943450,0.0,0.0
2017-12-07 00:00:00+00:00,0.0357640013098716,0.0601209998130798,0.0318760015070438,0.0520620010793209,25382700,0.0,0.0
2017-12-08 00:00:00+00:00,0.0529629997909069,0.0529629997909069,0.0362720005214214,0.0421059988439083,7278730,0.0,0.0
2017-12-09 00:00:00+00:00,0.0418910011649131,0.0425769984722137,0.0363549999892711,0.0402010008692741,2383740,0.0,0.0
2017-12-10 00:00:00+00:00,0.040242001414299,0.0476359985768795,0.035861998796463,0.0438969992101192,3137740,0.0,0.0
2017-12-11 00:00:00+00:00,0.0436850003898143,0.049770001322031,0.0421129986643791,0.0470229983329772,1927450,0.0,0.0
2017-12-12 00:00:00+00:00,0.0463560000061988,0.050620000809431,0.0443039983510971,0.0479170009493827,2374160,0.0,0.0
2017-12-13 00:00:00+00:00,0.048174001276493,0.0495700016617774,0.0418060012161731,0.0482139997184276,1561250,0.0,0.0
2017-12-14 00:00:00+00:00,0.0475950017571449,0.0543380007147789,0.0445300005376338,0.0538429990410804,2892190,0.0,0.0
2017-12-15 00:00:00+00:00,0.0542600005865097,0.0599419996142387,0.0510060004889965,0.059223998337984,2613900,0.0,0.0
2017-12-16 00:00:00+00:00,0.0590149983763694,0.1055679991841316,0.0590149983763694,0.0867929980158805,15642500,0.0,0.0
2017-12-17 00:00:00+00:00,0.0890699997544288,0.1565389931201934,0.08627600222826,0.1086800023913383,20332200,0.0,0.0
2017-12-18 00:00:00+00:00,0.1106309965252876,0.1301199942827224,0.1073969975113868,0.1196239963173866,8339420,0.0,0.0
2017-12-19 00:00:00+00:00,0.119499996304512,0.1397449970245361,0.1100820004940033,0.1277910023927688,6421380,0.0,0.0
2017-12-20 00:00:00+00:00,0.1276669949293136,0.1276669949293136,0.1009609997272491,0.1060379967093467,6236560,0.0,0.0
2017-12-21 00:00:00+00:00,0.1069409996271133,0.1245179995894432,0.1000259965658187,0.1036619991064071,5738940,0.0,0.0
2017-12-22 00:00:00+00:00,0.1045150011777877,0.1064279973506927,0.0671489983797073,0.093700997531414,4648840,0.0,0.0
2017-12-23 00:00:00+00:00,0.0948840007185936,0.1875299960374832,0.0948840007185936,0.1610440015792846,22088900,0.0,0.0
2017-12-24 00:00:00+00:00,0.1580280065536499,0.174686998128891,0.1269560009241104,0.141317993402481,9071520,0.0,0.0
2017-12-25 00:00:00+00:00,0.1428630053997039,0.1716970056295395,0.1399649977684021,0.1495759934186935,5069220,0.0,0.0
2017-12-26 00:00:00+00:00,0.1490959972143173,0.1524910032749176,0.1191700026392936,0.1484249979257583,6647080,0.0,0.0
2017-12-27 00:00:00+00:00,0.1486919969320297,0.1816730052232742,0.1359460055828094,0.1584170013666153,6916430,0.0,0.0
2017-12-28 00:00:00+00:00,0.1573700010776519,0.1726959943771362,0.1391980051994323,0.1488739997148513,5498480,0.0,0.0
2017-12-29 00:00:00+00:00,0.1503989994525909,0.1790010035037994,0.1496849954128265,0.1668699979782104,6058230,0.0,0.0
2017-12-30 00:00:00+00:00,0.1668190062046051,0.1742590069770813,0.1395590007305145,0.158731997013092,8452040,0.0,0.0
2017-12-31 00:00:00+00:00,0.1584839969873428,0.1900209933519363,0.1505849957466125,0.1726980060338974,9140720,0.0,0.0
2018-01-01 00:00:00+00:00,0.1706900000572204,0.2000530064105987,0.1675560027360916,0.1777579933404922,6048970,0.0,0.0
2018-01-02 00:00:00+00:00,0.1778409928083419,0.2010110020637512,0.1419340074062347,0.1957529932260513,10417500,0.0,0.0
2018-01-03 00:00:00+00:00,0.1950239986181259,0.2368829995393753,0.1683350056409835,0.2225369960069656,17264200,0.0,0.0
2018-01-04 00:00:00+00:00,0.2248159945011139,0.3813419938087463,0.216386005282402,0.3427950143814087,37660700,0.0,0.0
2018-01-05 00:00:00+00:00,0.3342750072479248,0.4623259902000427,0.3284690082073211,0.3653829991817474,38933100,0.0,0.0
2018-01-06 00:00:00+00:00,0.3666059970855713,0.4456169903278351,0.3666059970855713,0.4456169903278351,21625400,0.0,0.0
2018-01-07 00:00:00+00:00,0.4483030140399933,0.4933840036392212,0.3941940069198608,0.4261060059070587,22822200,0.0,0.0
2018-01-08 00:00:00+00:00,0.4262830018997192,0.4703350067138672,0.3431830108165741,0.3879419863224029,21015600,0.0,0.0
2018-01-09 00:00:00+00:00,0.3858810067176819,0.4258419871330261,0.3615149855613708,0.3737010061740875,16265800,0.0,0.0
2018-01-10 00:00:00+00:00,0.3728669881820678,0.3731560111045837,0.2843030095100403,0.3562169969081878,15779700,0.0,0.0
2018-01-11 00:00:00+00:00,0.3565090000629425,0.4073970019817352,0.2693400084972381,0.3311040103435516,14207100,0.0,0.0
2018-01-12 00:00:00+00:00,0.3314050137996673,0.4835099875926971,0.3117620050907135,0.4031110107898712,42412300,0.0,0.0
2018-01-13 00:00:00+00:00,0.4039719998836517,0.4483770132064819,0.3555740118026733,0.375571995973587,17660500,0.0,0.0
2018-01-14 00:00:00+00:00,0.3823480010032654,0.4022580087184906,0.3141460120677948,0.324889987707138,9611280,0.0,0.0
2018-01-15 00:00:00+00:00,0.3229910135269165,0.338795006275177,0.2809289991855621,0.2938739955425262,8264470,0.0,0.0
2018-01-16 00:00:00+00:00,0.2961420118808746,0.3000470101833343,0.1413100063800811,0.1960780024528503,9732500,0.0,0.0
2018-01-17 00:00:00+00:00,0.1953780055046081,0.2499230057001114,0.1407109946012497,0.2326589971780777,9740970,0.0,0.0
2018-01-18 00:00:00+00:00,0.2332109957933426,0.2859350144863128,0.2240049988031387,0.2441679984331131,10393900,0.0,0.0
2018-01-19 00:00:00+00:00,0.2416509985923767,0.2673560082912445,0.2296870052814483,0.2461680024862289,5347810,0.0,0.0
2018-01-20 00:00:00+00:00,0.2494640052318573,0.2689839899539947,0.2380439937114715,0.2547270059585571,7904480,0.0,0.0
2018-01-21 00:00:00+00:00,0.2558850049972534,0.2558850049972534,0.200763002038002,0.2134120017290115,3497680,0.0,0.0
2018-01-22 00:00:00+00:00,0.2164870053529739,0.2326129972934723,0.1846289932727813,0.2004240006208419,4113260,0.0,0.0
2018-01-23 00:00:00+00:00,0.2005739957094192,0.240448996424675,0.192331001162529,0.2209469974040985,7259050,0.0,0.0
2018-01-24 00:00:00+00:00,0.2212959975004196,0.2475340068340301,0.213687002658844,0.2304710000753402,11198600,0.0,0.0
2018-01-25 00:00:00+00:00,0.2329850047826767,0.2957639992237091,0.2304929941892624,0.2950440049171448,13506500,0.0,0.0
2018-01-26 00:00:00+00:00,0.2960779964923858,0.3209199905395508,0.2444899976253509,0.2769140005111694,22731500,0.0,0.0
2018-01-27 00:00:00+00:00,0.2764190137386322,0.2872389853000641,0.2612839937210083,0.2760530114173889,6400220,0.0,0.0
2018-01-28 00:00:00+00:00,0.2782509922981262,0.2805190086364746,0.2587589919567108,0.2638930082321167,5747820,0.0,0.0
2018-01-29 00:00:00+00:00,0.2623949944972992,0.2748729884624481,0.2505069971084595,0.2648339867591858,6518260,0.0,0.0
2018-01-30 00:00:00+00:00,0.2650420069694519,0.2719880044460296,0.2125329971313476,0.2224870026111602,4733010,0.0,0.0
2018-01-31 00:00:00+00:00,0.2241120040416717,0.2265810072422027,0.204021006822586,0.2108689993619918,3326010,0.0,0.0
2018-02-01 00:00:00+00:00,0.2119279950857162,0.2252459973096847,0.1634050011634826,0.1756120026111602,4500680,0.0,0.0
2018-02-02 00:00:00+00:00,0.1747359931468963,0.1784999966621399,0.1291639953851699,0.1700440049171447,4140310,0.0,0.0
2018-02-03 00:00:00+00:00,0.170973002910614,0.1926130056381225,0.1519960016012191,0.179734006524086,1725940,0.0,0.0
2018-02-04 00:00:00+00:00,0.179640993475914,0.1810750067234039,0.1388919949531555,0.1487949937582016,2057380,0.0,0.0
2018-02-05 00:00:00+00:00,0.1461780071258545,0.1487810015678405,0.0921619981527328,0.1029639989137649,2655390,0.0,0.0
2018-02-06 00:00:00+00:00,0.1035519987344741,0.1646340042352676,0.0913439989089965,0.1567150056362152,6967710,0.0,0.0
2018-02-07 00:00:00+00:00,0.15693099796772,0.1636340022087097,0.1285720020532608,0.1324259936809539,2903760,0.0,0.0
2018-02-08 00:00:00+00:00,0.131739005446434,0.1569380015134811,0.131739005446434,0.1508149951696396,3023410,0.0,0.0
2018-02-09 00:00:00+00:00,0.151199996471405,0.1629559993743896,0.1430979967117309,0.1629559993743896,135406,0.0,0.0
2018-02-10 00:00:00+00:00,0.1641030013561248,0.1685539931058883,0.1440510004758834,0.1496530026197433,2245800,0.0,0.0
2018-02-11 00:00:00+00:00,0.1506150066852569,0.1506150066852569,0.1295289993286132,0.1364639997482299,1396140,0.0,0.0
2018-02-12 00:00:00+00:00,0.1370020061731338,0.1531350016593933,0.1370020061731338,0.1467529982328415,1040770,0.0,0.0
2018-02-13 00:00:00+00:00,0.1469960063695907,0.1678110063076019,0.1326089948415756,0.1528470069169998,4988430,0.0,0.0
2018-02-14 00:00:00+00:00,0.1539919972419738,0.1687559932470321,0.1504170000553131,0.1633040010929107,5004820,0.0,0.0
2018-02-15 00:00:00+00:00,0.1633490025997162,0.1812469959259033,0.160971000790596,0.1781180053949356,2163430,0.0,0.0
2018-02-16 00:00:00+00:00,0.1787060052156448,0.1899269968271255,0.1766320019960403,0.1882950067520141,2913760,0.0,0.0
2018-02-17 00:00:00+00:00,0.188846006989479,0.2278269976377487,0.1870969980955124,0.2144529968500137,8525610,0.0,0.0
2018-02-18 00:00:00+00:00,0.2151640057563781,0.2316669970750808,0.1875469982624054,0.1955080032348632,4906840,0.0,0.0
2018-02-19 00:00:00+00:00,0.1945459991693496,0.2508389949798584,0.192439004778862,0.2419890016317367,11994000,0.0,0.0
2018-02-20 00:00:00+00:00,0.2478210031986236,0.269333004951477,0.2062450051307678,0.2075120061635971,14883600,0.0,0.0
2018-02-21 00:00:00+00:00,0.2067109942436218,0.2215380072593689,0.1798299998044967,0.1912290006875991,4121760,0.0,0.0
2018-02-22 00:00:00+00:00,0.1901450008153915,0.2073220014572143,0.1704799979925155,0.1774509996175766,2529390,0.0,0.0
2018-02-23 00:00:00+00:00,0.1766439974308014,0.1891549974679947,0.1663019955158233,0.181660994887352,2386960,0.0,0.0
2018-02-24 00:00:00+00:00,0.1814530044794082,0.189749002456665,0.1616819947957992,0.1698620021343231,1780260,0.0,0.0
2018-02-25 00:00:00+00:00,0.1684889942407608,0.1869460046291351,0.1643960028886795,0.1863600015640258,2692190,0.0,0.0
2018-02-26 00:00:00+00:00,0.1855819970369339,0.2020969986915588,0.1810449957847595,0.1877730041742324,9510100,0.0,0.0
2018-02-27 00:00:00+00:00,0.1887149959802627,0.1969780027866363,0.1845729947090149,0.188740000128746,3834630,0.0,0.0
2018-02-28 00:00:00+00:00,0.1885340064764022,0.1931080073118209,0.1772679984569549,0.1821489930152893,3777780,0.0,0.0
2018-03-01 00:00:00+00:00,0.1823929995298385,0.1917019933462143,0.1777410060167312,0.1821990013122558,3388700,0.0,0.0
2018-03-02 00:00:00+00:00,0.1822780072689056,0.1927459985017776,0.1767719984054565,0.1874530017375946,3183310,0.0,0.0
2018-03-03 00:00:00+00:00,0.1873939931392669,0.1923729926347732,0.1770830005407333,0.1869560033082962,3181190,0.0,0.0
2018-03-04 00:00:00+00:00,0.1866600066423416,0.1877769976854324,0.1670610010623932,0.1811060011386871,3066850,0.0,0.0
2018-03-05 00:00:00+00:00,0.1808550059795379,0.1840270012617111,0.1756840050220489,0.1768770068883896,2227440,0.0,0.0
2018-03-06 00:00:00+00:00,0.1770779937505722,0.1770779937505722,0.1605429947376251,0.1632730066776275,2204090,0.0,0.0
2018-03-07 00:00:00+00:00,0.162990003824234,0.1739719957113266,0.1345809996128082,0.1507090032100677,5148420,0.0,0.0
2018-03-08 00:00:00+00:00,0.1511200070381164,0.1579740047454834,0.1301040053367614,0.1314039975404739,2463830,0.0,0.0
2018-03-09 00:00:00+00:00,0.1305679976940155,0.1381610035896301,0.1154590025544166,0.1368470042943954,3863150,0.0,0.0
2018-03-10 00:00:00+00:00,0.1371860057115554,0.1445139944553375,0.1270370036363601,0.1279630064964294,2474220,0.0,0.0
2018-03-11 00:00:00+00:00,0.127373993396759,0.1517349928617477,0.1236279979348182,0.1481889933347702,3022580,0.0,0.0
2018-03-12 00:00:00+00:00,0.1477379947900772,0.154008001089096,0.1323309987783432,0.1360089927911758,3018830,0.0,0.0
2018-03-13 00:00:00+00:00,0.1353780031204223,0.1437429934740066,0.1321080029010772,0.1335480064153671,2589990,0.0,0.0
2018-03-14 00:00:00+00:00,0.1335300058126449,0.1357699930667877,0.1111970022320747,0.1141960024833679,2197250,0.0,0.0
2018-03-15 00:00:00+00:00,0.1139390021562576,0.1150389984250068,0.0922319963574409,0.1070059984922409,5548700,0.0,0.0
2018-03-16 00:00:00+00:00,0.1064819991588592,0.1277820020914077,0.0999810025095939,0.1216410025954246,8139970,0.0,0.0
2018-03-17 00:00:00+00:00,0.1207920014858245,0.1215490028262138,0.1020049974322319,0.1043540015816688,7872300,0.0,0.0
2018-03-18 00:00:00+00:00,0.1038459986448288,0.1078559979796409,0.0846659988164901,0.1050589978694915,7005110,0.0,0.0
2018-03-19 00:00:00+00:00,0.1047760024666786,0.1120589971542358,0.1003789976239204,0.1110180020332336,7563950,0.0,0.0
2018-03-20 00:00:00+00:00,0.1122329980134964,0.1203830018639564,0.1032980009913444,0.1184040009975433,7246980,0.0,0.0
2018-03-21 00:00:00+00:00,0.1183750033378601,0.1351319998502731,0.1181859970092773,0.1234809979796409,10266500,0.0,0.0
2018-03-22 00:00:00+00:00,0.1236390024423599,0.1276189982891082,0.109663002192974,0.1153049990534782,7688720,0.0,0.0
2018-03-23 00:00:00+00:00,0.1154600009322166,0.1163770034909248,0.1032359972596168,0.1145099997520446,7860420,0.0,0.0
