Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-11-09 00:00:00+00:00,13.97719955444336,14.496100425720217,13.896400451660156,14.209500312805176,129201000,0.0,0.0
2017-11-10 00:00:00+00:00,14.188300132751465,15.353500366210938,13.917799949645996,14.603099822998049,299856992,0.0,0.0
2017-11-11 00:00:00+00:00,14.624500274658203,19.81329917907715,14.590800285339355,19.42090034484864,958982016,0.0,0.0
2017-11-12 00:00:00+00:00,19.46109962463379,21.754100799560547,15.036499977111816,15.18369960784912,697452992,0.0,0.0
2017-11-13 00:00:00+00:00,15.309399604797363,16.662599563598633,14.46969985961914,16.105899810791016,350880000,0.0,0.0
2017-11-14 00:00:00+00:00,16.080699920654297,18.73579978942871,16.080699920654297,17.865999221801758,449737984,0.0,0.0
2017-11-15 00:00:00+00:00,17.84119987487793,17.91819953918457,17.213600158691406,17.54800033569336,149567008,0.0,0.0
2017-11-16 00:00:00+00:00,17.502700805664062,17.502700805664062,16.38559913635254,16.880699157714844,182720992,0.0,0.0
2017-11-17 00:00:00+00:00,16.7726993560791,17.577600479125977,16.762100219726562,17.24449920654297,150956992,0.0,0.0
2017-11-18 00:00:00+00:00,17.21430015563965,18.12120056152344,16.997900009155273,17.7185001373291,159452992,0.0,0.0
2017-11-19 00:00:00+00:00,17.734899520874023,18.07270050048828,17.583499908447266,17.91659927368164,110618000,0.0,0.0
2017-11-20 00:00:00+00:00,17.935800552368164,18.683799743652344,17.83810043334961,18.394899368286133,147752000,0.0,0.0
2017-11-21 00:00:00+00:00,18.39859962463379,18.473499298095703,17.28420066833496,17.799699783325195,186210000,0.0,0.0
2017-11-22 00:00:00+00:00,17.74340057373047,18.146499633789062,17.73080062866211,17.992000579833984,93779000,0.0,0.0
2017-11-23 00:00:00+00:00,18.02109909057617,18.774799346923828,17.77090072631836,18.225000381469727,186523008,0.0,0.0
2017-11-24 00:00:00+00:00,18.264299392700195,21.7632999420166,18.06599998474121,21.44879913330078,373044992,0.0,0.0
2017-11-25 00:00:00+00:00,21.325199127197266,22.747499465942383,20.212799072265625,21.70560073852539,370135008,0.0,0.0
2017-11-26 00:00:00+00:00,21.72830009460449,22.613000869750977,21.345600128173828,22.215999603271484,494332992,0.0,0.0
2017-11-27 00:00:00+00:00,22.157699584960938,26.549299240112305,21.70319938659668,25.75349998474121,718945024,0.0,0.0
2017-11-28 00:00:00+00:00,25.74449920654297,34.85100173950195,25.59600067138672,33.9827995300293,1640679936,0.0,0.0
2017-11-29 00:00:00+00:00,33.98500061035156,34.24570083618164,24.66629981994629,25.42230033874512,919393024,0.0,0.0
2017-11-30 00:00:00+00:00,26.005300521850582,29.441200256347656,22.59449958801269,28.18899917602539,968075008,0.0,0.0
2017-12-01 00:00:00+00:00,27.95120048522949,31.543399810791016,25.497100830078125,31.20369911193848,853734976,0.0,0.0
2017-12-02 00:00:00+00:00,31.18149948120117,32.65760040283203,29.808900833129883,30.79990005493164,605113024,0.0,0.0
2017-12-03 00:00:00+00:00,30.77079963684082,31.79080009460449,29.87339973449707,30.457500457763672,401675008,0.0,0.0
